transaction_id,merchant_id,category,region,channel,merchant_segment,transaction_date,amount,status
27467,2934,Restaurant,South,In-Store,Small,2026-04-12,1114.61,Approved
27468,1515,Travel,East,In-Store,Small,2025-11-12,2455.67,Approved
27469,1748,Travel,South,In-Store,Small,2025-10-28,1748.97,Approved
27470,2573,Travel,North,Online,Medium,2025-09-19,2916.62,Declined
27471,2043,Grocery,South,In-Store,Small,2026-02-09,748.07,Approved
27472,2648,Travel,West,In-Store,Small,2026-05-28,8573.99,Approved
27473,1534,Retail,West,In-Store,Medium,2025-11-26,1548.77,Declined
27474,1420,Restaurant,West,In-Store,Small,2026-03-13,567.59,Approved
27475,1445,Restaurant,North,In-Store,Small,2025-07-24,732.19,Approved
27476,1878,Grocery,North,Online,Small,2026-04-30,1715.76,Approved
27477,1135,Retail,West,Online,Small,2026-02-12,1488.48,Approved
27478,2528,Electronics,East,In-Store,Small,2025-07-01,2334.84,Approved
27479,2956,Retail,South,Online,Medium,2026-05-03,1881.61,Approved
27480,2783,Retail,East,In-Store,Small,2025-10-05,856.86,Declined
27481,2324,Electronics,West,In-Store,Small,2025-07-30,16327.53,Approved
27482,2632,Restaurant,North,Online,Medium,2025-12-27,1437.46,Approved
27483,1032,Restaurant,North,In-Store,Medium,2025-08-02,1362.64,Approved
27484,1646,Fuel,East,Online,Small,2026-05-30,1774.07,Approved
27485,2790,Travel,East,In-Store,Large,2025-11-20,19185.82,Approved
27486,1277,Restaurant,East,Online,Small,2026-06-26,524.55,Approved
27487,1132,RESTAURANT,North,In-Store,Large,2025-09-25,58.4,Approved
27488,1749,Electronics,East,In-Store,Small,2026-02-03,6104.99,Approved
27489,2550,Travel,East,In-Store,Large,2026-05-06,18344.59,Approved
27490,2812,Restaurant,North,In-Store,Medium,2026-01-24,1082.08,Approved
27491,1125,Electronics,East,In-Store,Small,2026-06-05,8495.19,Approved
27492,1344,Retail,South,In-Store,Small,2026-05-17,3254.38,Approved
27493,1016,Fuel,West,Online,Medium,2026-03-31,3604.23,Approved
27494,1823,Retail,East,Online,Small,2026-04-15,1895.89,Approved
27495,1561,Travel,East,In-Store,Large,2025-12-29,11217.17,Approved
27496,1646,Restaurant,West,In-Store,Medium,2025-08-31,1285.08,Approved
27497,1629,Retail,East,In-Store,Small,2025-12-24,366.84,Approved
27498,2401,Restaurant,North,In-Store,Medium,2025-10-21,1002.39,Approved
27499,1817,Retail,South,In-Store,Small,2025-12-15,1093.03,Declined
27500,1059,Retail,East,Online,Small,2025-08-21,1832.11,Approved
27501,2660,Retail,West,In-Store,Medium,2026-06-03,2593.28,Approved
27502,1466,Fuel,South,In-Store,Small,2025-11-03,543.46,Approved
27503,1627,Restaurant,East,Online,Medium,2026-01-20,267.06,Approved
27504,1390,Retail,East,Online,Small,2025-07-20,380.74,Approved
27505,1935,Grocery,,Online,Small,2026-05-02,1109.93,Approved
27506,1684,Grocery,North,Online,Small,2025-12-30,179.99,Approved
27507,2210,Grocery,South,In-Store,Medium,2026-05-09,1136.06,Approved
27508,1497,Grocery,South,In-Store,Medium,2026-05-15,492.78,Approved
27509,1599,Fuel,North,Online,Medium,2025-12-30,936.34,Approved
27510,2738,Grocery,North,In-Store,Medium,2026-01-20,629.32,Approved
27511,2384,Electronics,West,In-Store,Small,2025-07-24,6544.2,Approved
27512,2846,Travel,North,In-Store,Large,2025-11-15,13584.12,Approved
27513,2855,Grocery,South,In-Store,Medium,2025-08-29,418.27,Approved
27514,1448,Retail,South,In-Store,Small,2025-07-16,2070.08,Approved
27515,2717,Retail,North,In-Store,Small,2025-07-28,666.19,Approved
27516,2887,Retail,North,In-Store,Small,2025-12-14,2920.7,Approved
27517,1679,Retail,East,In-Store,Small,2026-01-20,1767.42,Approved
27518,2204,Retail,East,In-Store,Small,2026-01-23,790.57,Approved
27519,2835,Travel,West,In-Store,Large,2026-06-03,3705.3,Approved
27520,2982,Retail,West,Online,Small,2026-06-30,588.83,Approved
27521,1129,Travel,,Online,Small,2026-06-26,10062.39,Declined
27522,2998,Fuel,South,Online,Medium,2026-02-08,2545.6,Approved
27523,1148,Retail,East,In-Store,Medium,2025-11-17,1605.47,Approved
27524,2495,Restaurant,East,Online,Medium,2026-06-17,768.78,Approved
27525,1817,Retail,South,Online,Small,2025-11-11,3067.68,Approved
27526,2744,Electronics,East,In-Store,Large,2025-10-10,2656.16,Approved
27527,2646,Fuel,North,In-Store,Small,2025-12-19,1692.98,Approved
27528,1947,Electronics,South,In-Store,Small,2026-04-03,18308.1,Approved
27529,1499,Retail,West,In-Store,Small,2026-03-31,1096.7,Approved
27530,2672,Retail,South,Online,Small,2025-08-05,902.43,Approved
27531,2378,Fuel,North,Online,Medium,2025-07-29,1942.93,Approved
27532,2939,Retail,East,In-Store,Small,2026-02-08,1612.88,Approved
27533,2234,Restaurant,North,In-Store,Small,2026-01-24,1726.33,Approved
27534,1657,Retail,North,In-Store,Small,2025-12-02,1357.63,Approved
27535,2619,Fuel,West,In-Store,Small,2026-04-25,1213.89,Approved
27536,2053,Retail,South,In-Store,Medium,2026-06-25,2060.05,Approved
27537,1576,Fuel,West,In-Store,Small,2025-08-16,1630.97,Approved
27538,2047,Restaurant,West,In-Store,Small,2025-09-16,296.1,Approved
27539,1983,Grocery,East,Online,Small,2026-03-04,255.04,Approved
27540,2966,Restaurant,North,In-Store,Medium,2026-02-26,574.26,Approved
27541,1722,Restaurant,South,In-Store,Small,2026-01-20,353.37,Approved
27542,1221,Grocery,North,Online,Small,2025-11-24,254.89,Approved
27543,1601,Retail,East,In-Store,Small,2026-06-21,301.3,Approved
27544,2641,Grocery,South,In-Store,Small,2026-01-21,511.97,Approved
27545,1683,Fuel,South,In-Store,Medium,2026-04-29,2399.48,Approved
27546,1741,Restaurant,East,In-Store,Small,2026-01-27,165.94,Declined
27547,1924,Restaurant,North,Online,Small,2025-09-27,773.35,Approved
27548,2612,Grocery,North,In-Store,Medium,2025-07-21,371.07,Approved
27549,1579,Electronics,West,In-Store,Small,2026-05-12,9552.32,Approved
27550,2900,Electronics,West,Online,Medium,2025-11-05,6219.18,Approved
27551,1400,Retail,West,Online,Medium,2025-09-03,2964.94,Approved
27552,2888,Grocery,North,In-Store,Medium,2026-03-20,1780.55,Approved
27553,1900,Restaurant,South,In-Store,Small,2026-02-01,1597.76,Approved
27554,2627,Restaurant,North,Online,Small,2025-09-11,193.64,Approved
27555,1511,Travel,East,Online,Small,2026-02-06,15463.69,Declined
27556,1087,Electronics,West,Online,Small,2026-06-24,3545.37,Approved
27557,2488,Retail,East,Online,Small,2025-10-25,3120.58,Approved
27558,1049,Travel,East,Online,Small,2026-04-27,4752.88,Approved
27559,1102,Retail,,In-Store,Medium,2026-01-13,2992.53,Approved
27560,1367,Travel,North,In-Store,Medium,2025-12-20,9309.98,Approved
27561,1935,Electronics,West,Online,Small,2025-10-11,2463.11,Approved
27562,2515,Retail,West,In-Store,Small,2026-02-14,1192.51,Approved
27563,2581,Restaurant,East,Online,Medium,2026-02-14,1311.18,Approved
27564,2714,Electronics,East,In-Store,Large,2026-06-21,1867.94,Approved
27565,2802,Grocery,East,Online,Small,2025-12-09,1266.53,Approved
27566,2291,Grocery,West,Online,Small,2026-02-08,2431.56,Approved
27567,2420,Fuel,South,In-Store,Medium,2026-02-02,30.0,Approved
27568,2343,Retail,West,Online,Large,2025-09-24,799.79,Approved
27569,2543,Travel,North,In-Store,Small,2026-03-13,541.79,Approved
27570,2472,Grocery,North,Online,Small,2026-03-18,1891.69,Approved
27571,2800,Retail,North,Online,Large,2026-02-20,1762.95,Approved
27572,2499,Electronics,North,In-Store,Medium,2025-07-18,5281.6,Approved
27573,1897,Grocery,South,In-Store,Medium,2025-07-23,1798.16,Approved
27574,2613,Grocery,East,Online,Medium,2026-01-18,1911.19,Approved
27575,1908,Electronics,East,In-Store,Medium,2025-09-12,6611.27,Approved
27576,2263,Retail,East,In-Store,Medium,2025-11-03,1601.62,Approved
27577,1257,Grocery,North,In-Store,Small,2026-03-03,1063.53,Approved
27578,2731,Grocery,West,Online,Small,2026-04-26,2871.35,Declined
27579,2995,Electronics,North,Online,Small,2025-12-31,1514.44,Approved
27580,2967,Retail,West,Online,Medium,2025-09-13,376.37,Approved
27581,2865,Travel,East,In-Store,Small,2025-12-15,6451.75,Approved
27582,2666,Restaurant,South,In-Store,Medium,2025-07-01,692.13,Declined
27583,2987,Electronics,South,Online,Medium,2025-11-08,3865.58,Approved
27584,1389,Travel,West,In-Store,Medium,2026-05-23,7485.25,Approved
27585,2366,Travel,West,Online,Small,2026-05-13,16658.39,Approved
27586,1772,Restaurant,North,Online,Small,2025-12-03,101.01,Approved
27587,1753,Grocery,East,In-Store,Small,2025-07-02,120.1,Declined
27588,2410,Restaurant,North,Online,Medium,2026-05-18,1645.73,Approved
27589,1393,Fuel,North,In-Store,Small,2025-07-03,1877.09,Approved
27590,1682,Electronics,South,In-Store,Medium,2026-06-29,5394.78,Declined
27591,2682,Restaurant,North,In-Store,Small,2026-05-23,865.15,Approved
27592,1269,Travel,West,In-Store,Medium,2026-02-21,8100.45,Declined
27593,1148,Grocery,South,In-Store,Small,2026-04-15,68.36,Approved
27594,2403,Electronics,South,Online,Large,2026-01-10,8852.4,Approved
27595,1810,Grocery,South,In-Store,Small,2026-02-23,1736.15,Approved
27596,1027,Fuel,South,Online,Small,2025-10-26,1173.63,Approved
27597,2172,Retail,North,Online,Large,2026-01-27,754.91,Approved
27598,2443,Restaurant,East,In-Store,Small,2025-07-03,825.05,Approved
27599,1279,Travel,North,Online,Small,2026-01-28,9096.98,Approved
27600,2205,Grocery,,Online,Small,2025-09-13,914.65,Approved
27601,1165,Retail,South,In-Store,Small,2026-06-15,6747.21,Approved
27602,1016,Restaurant,South,Online,Small,2026-02-07,498.28,Approved
27603,2173,Electronics,West,Online,Small,2025-10-19,9990.28,Approved
27604,1338,Grocery,South,Online,Medium,2025-09-19,863.8,Approved
27605,2068,Restaurant,South,In-Store,Large,2026-05-15,1887.48,Approved
27606,2525,Electronics,West,Online,Medium,2025-10-09,1931.13,Declined
27607,1841,Restaurant,South,Online,Medium,2025-09-29,1157.98,Approved
27608,1188,Restaurant,West,In-Store,Small,2025-08-09,797.25,Approved
27609,1650,Retail,North,In-Store,Small,2026-02-12,298.37,Approved
27610,2084,Electronics,East,Online,Small,2026-01-31,9858.7,Approved
27611,1293,Grocery,North,In-Store,Small,2026-03-15,660.77,Approved
27612,2857,Retail,East,Online,Large,2026-04-04,2442.75,Approved
27613,2056,Restaurant,South,In-Store,Large,2026-04-21,539.03,Approved
27614,2322,Grocery,North,In-Store,Small,2025-09-15,458.67,Approved
27615,1414,Travel,East,Online,Large,2025-11-11,12746.72,Approved
27616,2647,Fuel,East,Online,Small,2025-11-10,869.1,Approved
27617,1802,Grocery,North,In-Store,Medium,2025-12-24,3527.3,Declined
27618,2572,Restaurant,West,In-Store,Small,2026-02-08,1144.79,Approved
27619,1430,GROCERY,North,Online,Medium,2025-11-25,1087.42,Approved
27620,2518,Retail,South,In-Store,Medium,2026-06-14,247.17,Approved
27621,2123,Fuel,East,Online,Large,2026-06-16,1534.93,Approved
27622,2046,Restaurant,North,In-Store,Small,2026-01-01,737.43,Approved
27623,2443,Restaurant,West,Online,Medium,2025-12-31,1173.23,Approved
27624,2447,Retail,East,In-Store,Small,2025-07-07,1582.6,Approved
27625,1486,Restaurant,West,In-Store,Large,2025-11-27,56.98,Approved
27626,2753,Retail,North,In-Store,Small,2025-11-07,1845.0,Approved
27627,1088,Retail,West,In-Store,Medium,2025-11-23,1766.12,Approved
27628,2232,Retail,East,Online,Medium,2025-12-13,1170.53,Approved
27629,1270,Retail,West,In-Store,Small,2025-09-11,1880.67,Approved
27630,2956,Electronics,North,In-Store,Small,2025-11-23,9057.59,Approved
27631,2772,Travel,East,Online,Small,2026-02-26,1967.67,Declined
27632,1899,Fuel,East,In-Store,Large,2026-03-09,5529.29,Approved
27633,2429,RESTAURANT,South,In-Store,Small,2026-02-13,1358.51,Approved
27634,2744,Retail,West,Online,Medium,2025-12-31,718.67,Approved
27635,1277,Grocery,West,In-Store,Small,2025-11-19,819.3,Approved
27636,1205,Retail,North,In-Store,Small,2025-08-09,973.07,Approved
27637,2613,Retail,North,In-Store,Medium,2026-03-13,896.22,Approved
27638,1912,Fuel,West,In-Store,Small,2025-10-24,3258.5,Approved
27639,1327,Travel,South,Online,Medium,2025-12-30,13694.33,Approved
27640,2633,Retail,North,Online,Small,2025-10-02,718.13,Approved
27641,1857,Grocery,North,In-Store,Small,2026-03-11,1517.36,Approved
27642,1876,Restaurant,North,In-Store,Small,2025-07-21,2503.58,Approved
27643,1861,Travel,North,In-Store,Medium,2025-07-26,12715.14,Approved
27644,1335,Restaurant,South,Online,Small,2025-10-23,433.38,Approved
27645,1605,Restaurant,,In-Store,Small,2026-02-10,349.97,Approved
27646,1591,Restaurant,North,Online,Small,2025-12-14,1552.61,Approved
27647,2061,Fuel,North,In-Store,Small,2025-07-23,2195.63,Approved
27648,2013,Restaurant,West,In-Store,Small,2025-08-31,651.82,Approved
27649,2943,Travel,West,Online,Small,2025-07-27,5995.17,Declined
27650,2251,Restaurant,North,Online,Small,2025-08-09,1491.58,Approved
27651,2506,Retail,North,Online,Small,2026-02-01,941.46,Approved
27652,2157,Retail,West,In-Store,Small,2025-11-21,972.95,Declined
27653,1707,RETAIL,East,In-Store,Large,2026-02-25,1747.14,Approved
27654,1977,Grocery,East,In-Store,Small,2026-05-30,1235.21,Approved
27655,2413,Fuel,South,In-Store,Small,2026-04-17,1262.36,Approved
27656,2817,Retail,South,Online,Small,2026-01-23,519.89,Approved
27657,2636,Restaurant,South,In-Store,Small,2025-08-26,62.05,Approved
27658,1424,Electronics,South,In-Store,Small,2025-08-19,1918.55,Declined
27659,1586,Fuel,East,Online,Medium,2025-12-25,1625.42,Approved
27660,1805,Retail,East,Online,Small,2026-06-28,293.88,Approved
27661,2533,Retail,West,Online,Small,2026-04-26,561.33,Approved
27662,1719,Restaurant,North,In-Store,Large,2025-07-14,1835.96,Approved
27663,2618,Retail,West,Online,Small,2025-11-14,2243.93,Approved
27664,2450,Retail,West,In-Store,Medium,2026-03-27,1695.75,Approved
27665,1948,Fuel,North,In-Store,Medium,2025-08-29,3220.56,Approved
27666,1654,Restaurant,North,In-Store,Small,2026-06-14,120.83,Approved
27667,1473,Retail,North,In-Store,Small,2025-11-06,725.84,Approved
27668,1567,Grocery,North,In-Store,Small,2025-07-25,662.41,Approved
27669,2384,Retail,East,In-Store,Large,2025-07-05,1277.71,Approved
27670,2975,Retail,North,In-Store,Small,2026-04-12,561.92,Declined
27671,2822,Fuel,West,Online,Small,2026-06-26,159.66,Approved
27672,1210,Travel,West,In-Store,Small,2025-10-24,10650.17,Approved
27673,2976,Fuel,North,Online,Medium,2025-07-05,2235.07,Declined
27674,2202,Restaurant,South,In-Store,Small,2025-12-29,384.62,Declined
27675,2943,Restaurant,North,In-Store,Small,2025-11-09,80.15,Approved
27676,2081,Fuel,East,Online,Medium,2026-03-17,910.3,Approved
27677,2096,Restaurant,South,Online,Medium,2025-12-08,382.28,Approved
27678,1214,Grocery,West,In-Store,Small,2025-08-11,873.21,Approved
27679,1899,Retail,,Online,Small,2025-12-01,1118.39,Approved
27680,2801,Retail,South,Online,Medium,2026-06-25,698.45,Approved
27681,2982,Grocery,West,In-Store,Small,2026-02-07,959.07,Approved
27682,2096,Grocery,West,In-Store,Medium,2026-03-09,1630.58,Approved
27683,1466,Fuel,North,Online,Medium,2026-05-09,838.86,Approved
27684,2294,Retail,,Online,Small,2026-04-06,2639.93,Approved
27685,2522,Grocery,South,In-Store,Small,2025-11-10,747.13,Approved
27686,1353,Retail,South,Online,Medium,2026-06-03,1871.83,Approved
27687,2257,Grocery,West,In-Store,Medium,2026-05-29,1439.87,Approved
27688,2342,Restaurant,South,In-Store,Medium,2026-05-31,132.17,Approved
27689,2042,Retail,South,Online,Small,2026-04-16,2853.04,Approved
27690,1624,Restaurant,North,In-Store,Medium,2025-08-31,1203.27,Approved
27691,2598,Retail,South,Online,Medium,2025-11-21,1455.6,Approved
27692,1371,Grocery,North,Online,Small,2026-06-22,801.5,Approved
27693,1183,Restaurant,West,Online,Small,2026-05-27,505.78,Approved
27694,2300,Grocery,West,Online,Small,2026-03-17,1140.22,Approved
27695,1673,Retail,South,In-Store,Large,2026-02-19,2026.43,Declined
27696,1754,Restaurant,,In-Store,Small,2025-12-18,1984.19,Approved
27697,2168,Retail,North,In-Store,Small,2025-12-26,1939.17,Approved
27698,2681,Electronics,North,In-Store,Small,2025-09-23,3070.84,Declined
27699,2104,Fuel,South,In-Store,Small,2025-07-18,691.97,Approved
27700,1321,Retail,East,In-Store,Small,2025-11-29,3286.62,Approved
27701,1434,Restaurant,North,Online,Medium,2026-05-02,888.58,Approved
27702,2856,Restaurant,East,In-Store,Medium,2025-08-04,524.04,Approved
27703,2066,Electronics,East,In-Store,Large,2025-08-20,2142.29,Declined
27704,2336,Grocery,East,In-Store,Medium,2026-03-12,1319.26,Declined
27705,2929,Retail,West,In-Store,Medium,2026-02-24,309.81,Approved
27706,1292,Retail,West,Online,Medium,2026-04-20,3225.95,Approved
27707,1687,Electronics,East,Online,Small,2026-04-26,5119.71,Approved
27708,1887,Retail,East,Online,Medium,2025-10-15,2542.29,Approved
27709,1068,Grocery,West,Online,Medium,2025-09-28,829.16,Approved
27710,1055,Retail,East,Online,Medium,2025-07-10,5914.54,Approved
27711,1630,Grocery,North,In-Store,Small,2026-03-08,1486.63,Approved
27712,2227,Retail,West,Online,Small,2025-09-15,828.88,Approved
27713,1419,Travel,East,In-Store,Medium,2025-07-05,1983.55,Approved
27714,2950,Travel,South,In-Store,Medium,2026-06-30,2524.83,Approved
27715,1566,Retail,South,Online,Medium,2026-02-04,2417.17,Approved
27716,1549,Retail,North,Online,Medium,2026-04-27,945.99,Approved
27717,1242,Retail,South,In-Store,Medium,2026-06-24,558.24,Approved
27718,2224,Fuel,East,In-Store,Large,2025-08-26,336.16,Approved
27719,1747,Fuel,North,In-Store,Medium,2026-02-03,1743.19,Approved
27720,2497,Travel,West,In-Store,Small,2025-12-19,1222.88,Approved
27721,1526,Restaurant,North,In-Store,Medium,2025-09-27,1022.95,Approved
27722,2679,Restaurant,West,In-Store,Small,2025-09-23,637.99,Approved
27723,1076,Electronics,East,In-Store,Small,2026-02-11,8737.8,Approved
27724,2501,Fuel,West,Online,Small,2026-01-21,516.31,Approved
27725,2844,Restaurant,South,In-Store,Medium,2025-07-10,312.42,Approved
27726,1439,Grocery,South,In-Store,Medium,2026-01-03,1068.19,Approved
27727,2286,Grocery,East,In-Store,Small,2026-06-01,1974.45,Approved
27728,2208,RETAIL,South,Online,Small,2026-05-18,1341.91,Approved
27729,2078,Retail,West,In-Store,Small,2025-07-24,1670.96,Approved
27730,2331,Grocery,West,Online,Small,2025-08-10,506.22,Approved
27731,1515,Restaurant,South,In-Store,Medium,2025-12-28,2099.36,Approved
27732,2322,Restaurant,North,Online,Small,2025-08-03,668.06,Approved
27733,2575,Restaurant,East,Online,Small,2025-10-28,574.64,Approved
27734,2253,Fuel,East,In-Store,Small,2025-08-24,6739.37,Approved
27735,2400,Travel,West,In-Store,Small,2025-07-18,16855.18,Approved
27736,2309,Travel,West,In-Store,Medium,2026-06-30,11757.87,Approved
27737,2161,Grocery,North,Online,Medium,2025-08-18,853.81,Approved
27738,2501,Fuel,North,In-Store,Large,2025-08-07,377.2,Approved
27739,1614,Restaurant,East,Online,Small,2025-12-12,1462.6,Approved
27740,2030,Restaurant,North,Online,Medium,2025-08-22,845.25,Approved
27741,1675,Retail,East,Online,Small,2026-01-30,2923.37,Approved
27742,2442,Fuel,North,In-Store,Large,2026-01-14,1269.07,Approved
27743,2495,Retail,East,In-Store,Medium,2025-09-06,1896.22,Approved
27744,2958,Electronics,West,In-Store,Medium,2026-06-12,6013.89,Approved
27745,1419,Restaurant,West,Online,Large,2025-10-24,1999.18,Declined
27746,2900,Retail,West,In-Store,Small,2026-05-01,1657.38,Approved
27747,1275,Restaurant,West,In-Store,Large,2026-04-06,119.48,Approved
27748,2584,Retail,West,In-Store,Small,2025-07-16,2943.82,Approved
27749,1607,Retail,West,Online,Small,2026-02-01,901.08,Approved
27750,1570,Travel,North,In-Store,Large,2026-03-08,12076.01,Approved
27751,2766,Electronics,North,In-Store,Medium,2025-11-02,8842.59,Approved
